,LightGBM,CatBoost,XGBoost
Safety,1.9999999999999998,0.9241379310344828,0.2
Performance,0.175,1.75,1.562834553940923
Efficiency,0.225,2.2413342753330645,2.25
Manufacturability,1.4844583727619833,0.15,1.5
Compatibility,2.5,2.1011728981098896,0.25
